,nrg_cons,nrg_cons,nrg_cons
Acorn_grouped,Adversity,Affluent,Comfortable
DateTime,,,
2013-12-03 22:00:00,0.5239281955698663,0.8959084432480197,0.631478112924758
2013-12-03 23:00:00,0.4502574085217113,0.7745216503029536,0.5508514113753824
2013-12-04 00:00:00,0.39580281967867376,0.5707069640919789,0.4592087735371348
2013-12-04 01:00:00,0.3603627035657113,0.40968329839417944,0.3955774725094626
2013-12-04 02:00:00,0.2849985378917273,0.3455782493510539,0.2969280519621328
2013-12-04 03:00:00,0.23587276730034223,0.31090089045421676,0.24993480699593754
2013-12-04 04:00:00,0.20706272198349734,0.2970958800707722,0.23840900645649213
2013-12-04 05:00:00,0.2036310358476203,0.30464861986454034,0.2329803436749531
2013-12-04 06:00:00,0.23480561123140645,0.3437058720065892,0.2789891391522344
2013-12-04 07:00:00,0.3187702829217059,0.46285252600690735,0.359042881151625
2013-12-04 08:00:00,0.3868432381537166,0.67899226370319,0.5020942005533672
2013-12-04 09:00:00,0.39057232805549735,0.6865789986919603,0.4969975273743515
2013-12-04 10:00:00,0.35786492926563096,0.6194802924862842,0.45057774983511717
2013-12-04 11:00:00,0.3591669620727166,0.6122355935477343,0.4275468822627969
2013-12-04 12:00:00,0.3466705575617379,0.5993008885223251,0.42973652812808594
2013-12-04 13:00:00,0.36091814840556685,0.5918314309580988,0.4378682906751406
2013-12-04 14:00:00,0.36027887743896253,0.5880007458212158,0.4473875878685625
2013-12-04 15:00:00,0.36596730097498925,0.5595913573581613,0.4282452349068203
2013-12-04 16:00:00,0.3948719642865882,0.6214889539536562,0.45036176675296086
2013-12-04 17:00:00,0.49945655475121387,0.8322793447031386,0.6610532239373202
2013-12-04 18:00:00,0.5874866108017219,0.9501716004502958,0.7690164856656171
2013-12-04 19:00:00,0.6189995160016846,1.0104164335119021,0.7871663996948984
2013-12-04 20:00:00,0.6140896651135241,1.0371787810942013,0.7435961680828672
2013-12-04 21:00:00,0.5940932405107361,1.0122336591188585,0.7248635305879922
2013-12-04 22:00:00,0.5542140377910624,0.9239420145913966,0.665352020039461
2013-12-04 23:00:00,0.44357106701118076,0.7883125350240595,0.5724936989395625
2013-12-05 00:00:00,0.412221332670573,0.5717199454324359,0.5157960785099142
2013-12-05 01:00:00,0.3674361365976075,0.4295604299657846,0.42854375292804686
2013-12-05 02:00:00,0.2928245819078355,0.3628447184841236,0.301762169677483
2013-12-05 03:00:00,0.25683008700428145,0.3535242524561676,0.2707470186537991
2013-12-05 04:00:00,0.22635571602273752,0.35186973776773206,0.2547868198818537
2013-12-05 05:00:00,0.22403668925251066,0.36326646588611045,0.24815363216952271
2013-12-05 06:00:00,0.259775296998291,0.38522088435125473,0.2971638261269844
2013-12-05 07:00:00,0.34824593003897325,0.5283520720056942,0.3909309855089787
2013-12-05 08:00:00,0.4102005655460748,0.7048380375280046,0.5233117872026665
2013-12-05 09:00:00,0.41308362444566865,0.7087802681124884,0.5158210787277387
2013-12-05 10:00:00,0.37169801124714735,0.6405139013189092,0.47340815929552665
2013-12-05 11:00:00,0.36257084038134324,0.6486307309899813,0.45845906596766073
2013-12-05 12:00:00,0.3552738130085154,0.6088225408788743,0.43880150895213627
2013-12-05 13:00:00,0.38659580180172387,0.6267199202660051,0.4758869361398636
2013-12-05 14:00:00,0.39845882345201095,0.6592827512106162,0.4458857646267708
2013-12-05 15:00:00,0.398077979091534,0.6489207698644142,0.44649880035666356
2013-12-05 16:00:00,0.4544963534194418,0.6978671603631271,0.5219350156278225
2013-12-05 17:00:00,0.5479987602120041,0.8603816162255847,0.6788216027168447
2013-12-05 18:00:00,0.6342156115917548,0.9785676617599001,0.7483716169867843
2013-12-05 19:00:00,0.635818618884836,1.1036859824248562,0.785765393665829
2013-12-05 20:00:00,0.6202437618067762,1.0348674954669224,0.7677753401445679
2013-12-05 21:00:00,0.599816698277246,1.0135106922659636,0.712857010051949
2013-12-05 22:00:00,0.5388820690401069,0.9085071176456565,0.6594488126962335
2013-12-05 23:00:00,0.46420563878765775,0.7932207239723283,0.539237504465257
2013-12-06 00:00:00,0.4117875016506845,0.6309876528369904,0.4784851020821072
2013-12-06 01:00:00,0.371677577407,0.4324073848652474,0.4158153415974797
2013-12-06 02:00:00,0.2880236562269107,0.362114755134276,0.30097612171229593
2013-12-06 03:00:00,0.2501076530596685,0.3320478050647552,0.25622251990981876
2013-12-06 04:00:00,0.21849202766979145,0.3231315041992842,0.24326044152418552
2013-12-06 05:00:00,0.21748690198406018,0.32414719347405213,0.2456217947544302
2013-12-06 06:00:00,0.24444532171706415,0.3620914174628223,0.28574511065053515
2013-12-06 07:00:00,0.32056965704174867,0.4819069283821434,0.37583835589970793
2013-12-06 08:00:00,0.3948817400548022,0.6653431678256738,0.5089145627104095
