GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",18667,6104
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",23224,4370
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",61842,24802
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",17292,9266
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",25313,8082
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",52813,10856
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",19125,4655
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",47625,13403
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",30365,3613
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",22486,4881
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",20959,5911
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",49104,4945
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",40076,9322
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",25085,6122
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",34572,5089
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",24853,5753
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",45256,7948
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",24612,8032
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",16756,4435
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",18578,4195
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",52165,12837
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",21190,3348
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",56607,17879
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",25953,3402
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",34531,9232
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",24043,4621
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",35515,6841
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",19025,3593
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",34348,4696
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",23529,9753
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",24909,8968
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",18945,5163
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",70230,22990
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",24936,7556
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",24852,10674
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",36220,6472
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",22318,2611
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",37045,8879
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",36481,8595
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",35329,10895
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",29647,7617
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",22626,4625
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",28966,10392
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",31045,8715
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",27951,8019
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",30428,7722
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",50669,8024
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",32127,16245
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",37719,7740
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",54583,10697
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",33890,9060
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",38178,5698
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",37143,14832
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",24670,16211
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",39231,17434
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",52656,6234
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",40151,8902
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",57500,15801
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",35392,11514
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",61250,21715
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",61515,4525
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",37317,5890
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",26823,7491
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",51399,8381
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",32745,4560
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",45136,9664
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",20417,36552
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",57645,12266
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",38849,10129
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",59656,14593
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",82303,17352
